,2020-11-30_2021-01-23,2020-12-07_2021-01-23,2020-12-14_2021-01-23,2020-12-21_2021-01-23,2020-12-28_2021-01-23,2021-01-04_2021-01-23,2021-01-11_2021-01-23,2021-01-18_2021-01-23
num_states_with_projections-UCSB-ACTS,,,,,51,51,51,51
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,50,50,50,50
num_states_with_projections-USACE-ERDC_SEIR,51,,,,,,,
num_states_with_projections-USC-SI_kJalpha,51,51,51,51,51,51,51,51
num_states_with_projections-UVA-Ensemble,,,,,51,51,51,51
num_states_with_projections-UpstateSU-GRU,,,,,,,0,0
num_states_with_projections-Wadhwani_AI-BayesOpt,,45,45,44,,44,,
num_states_beat_baseline-BPagano-RtDriven,,,,,16,15,20,26
num_states_beat_baseline-CEID-Walk,,,,,19,28,25,25
num_states_beat_baseline-COVIDhub-ensemble,,,,,23,26,34,22
num_states_beat_baseline-CU-select,,,34,27,6,7,8,33
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,29,22,29,28,34,20,41,7
num_states_beat_baseline-CovidAnalytics-DELPHI,,,19,19,11,10,20,17
num_states_beat_baseline-DDS-NBDS,,,,,7,12,9,23
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,28
num_states_beat_baseline-Google_Harvard-CPF,,,,,20,19,16,19
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IEM_MED-CovidProject,,,,,16,18,16,14
num_states_beat_baseline-IowaStateLW-STEM,22,26,13,22,26,23,29,3
num_states_beat_baseline-JCB-PRM,19,12,7,10,22,,,
num_states_beat_baseline-JHUAPL-Bucky,27,25,21,21,4,20,27,20
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,23,21,9,13
num_states_beat_baseline-JHU_IDD-CovidSP,,,25,24,17,4,27,35
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,10,7,39,
num_states_beat_baseline-Karlen-pypm,,,,22,17,9,35,30
num_states_beat_baseline-LANL-GrowthRate,,,31,28,21,18,32,37
num_states_beat_baseline-LNQ-ens1,,,,,5,22,17,43
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,19
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,40,29
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,31,30,24,7
num_states_beat_baseline-OliverWyman-Navigator,,,,,,19,20,3
num_states_beat_baseline-OneQuietNight-ML,22,,,,23,15,32,42
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,,,2,19,21,30
num_states_beat_baseline-SigSci-TS,,,,,,,,
num_states_beat_baseline-TTU-squider,,,,,14,10,24,22
num_states_beat_baseline-UCF-AEM,,,,,,,,
num_states_beat_baseline-UCLA-SuEIR,23,26,23,18,12,14,27,42
num_states_beat_baseline-UCSB-ACTS,,,,,9,13,24,6
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,15,41
num_states_beat_baseline-UMich-RidgeTfReg,,,,,13,11,15,18
num_states_beat_baseline-USACE-ERDC_SEIR,8,,,,,,,
num_states_beat_baseline-USC-SI_kJalpha,12,16,25,21,24,17,35,10
num_states_beat_baseline-UVA-Ensemble,,,,,9,18,14,4
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,10,19,12,,5,,
perc_beat_baseline-BPagano-RtDriven,,,,,0.3137254902,0.2941176471,0.3921568627,0.5098039216
perc_beat_baseline-CEID-Walk,,,,,0.3725490196,0.5490196078,0.4901960784,0.4901960784
perc_beat_baseline-COVIDhub-ensemble,,,,,0.4509803922,0.5098039216,0.6666666667,0.431372549
perc_beat_baseline-CU-select,,,0.6666666667,0.5294117647,0.1176470588,0.137254902,0.1568627451,0.6470588235
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.568627451,0.431372549,0.568627451,0.5490196078,0.6666666667,0.3921568627,0.8039215686,0.137254902
perc_beat_baseline-CovidAnalytics-DELPHI,,,0.3725490196,0.3725490196,0.2156862745,0.1960784314,0.3921568627,0.3333333333
perc_beat_baseline-DDS-NBDS,,,,,0.137254902,0.2352941176,0.1764705882,0.4509803922
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.5490196078
perc_beat_baseline-Google_Harvard-CPF,,,,,0.3921568627,0.3725490196,0.3137254902,0.3725490196
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.3137254902,0.3529411765,0.3137254902,0.2745098039
perc_beat_baseline-IowaStateLW-STEM,0.4489795918,0.5306122449,0.2653061224,0.4489795918,0.5306122449,0.4693877551,0.5918367347,0.0612244898
perc_beat_baseline-JCB-PRM,0.3725490196,0.2352941176,0.137254902,0.1960784314,0.431372549,,,
perc_beat_baseline-JHUAPL-Bucky,0.5294117647,0.4901960784,0.4117647059,0.4117647059,0.07843137255,0.3921568627,0.5294117647,0.3921568627
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.4509803922,0.4285714286,0.1836734694,0.2653061224
perc_beat_baseline-JHU_IDD-CovidSP,,,0.4901960784,0.4705882353,0.3333333333,0.07843137255,0.5294117647,0.6862745098
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.1960784314,0.137254902,0.7647058824,
perc_beat_baseline-Karlen-pypm,,,,0.431372549,0.3333333333,0.1764705882,0.6862745098,0.5882352941
perc_beat_baseline-LANL-GrowthRate,,,0.6078431373,0.5490196078,0.4117647059,0.3529411765,0.6274509804,0.7254901961
perc_beat_baseline-LNQ-ens1,,,,,0.09803921569,0.431372549,0.3333333333,0.8431372549
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,0.387755102
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,0.8,0.58
perc_beat_baseline-Microsoft-DeepSTIA,,,,,0.62,0.6,0.48,0.14
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.3725490196,0.3921568627,0.05882352941
perc_beat_baseline-OneQuietNight-ML,0.431372549,,,,0.4509803922,0.2941176471,0.6274509804,0.8235294118
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.04,0.3725490196,0.4117647059,0.5882352941
perc_beat_baseline-SigSci-TS,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,0.2745098039,0.1960784314,0.4705882353,0.431372549
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.4509803922,0.5098039216,0.4509803922,0.3529411765,0.2352941176,0.2745098039,0.5294117647,0.8235294118
perc_beat_baseline-UCSB-ACTS,,,,,0.1764705882,0.2549019608,0.4705882353,0.1176470588
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.2941176471,0.8039215686
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.26,0.22,0.3,0.36
perc_beat_baseline-USACE-ERDC_SEIR,0.1568627451,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,0.2352941176,0.3137254902,0.4901960784,0.4117647059,0.4705882353,0.3333333333,0.6862745098,0.1960784314
perc_beat_baseline-UVA-Ensemble,,,,,0.1764705882,0.3529411765,0.2745098039,0.07843137255
perc_beat_baseline-UpstateSU-GRU,,,,,,,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,0.2222222222,0.4222222222,0.2727272727,,0.1136363636,,
mean_abs_error-BPagano-RtDriven,,,,,36301.81569,16219.36078,12489.23333,7166.811765
mean_abs_error-CEID-Walk,,,,,23062.08235,10572.28431,12486.03529,6785.421569
mean_abs_error-COVIDhub-baseline,94622.45098,65182.80392,45536.47059,26895.98039,22672.15686,10465.94118,12218.43137,6635.529412
mean_abs_error-COVIDhub-ensemble,,,,,23554.78431,11277.35294,11782.13725,7126.490196
mean_abs_error-CU-select,,,30990.56863,24412.86275,32869.86275,40497.03922,34422.29412,8070.705882
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,93504.77451,63704.58431,38133.0549,30449.93922,24254.10392,13959.57843,9467.584314,8389.715686
mean_abs_error-CovidAnalytics-DELPHI,,,70251.82353,56097.88235,37173.4902,26963.64706,29740.5098,14956.31373
mean_abs_error-DDS-NBDS,,,,,596715.502,40297.30392,41840.67451,27608.58431
mean_abs_error-Geneva-DetGrowth,,,,,,,,6581.186275
mean_abs_error-Google_Harvard-CPF,,,,,41517.42157,18270.69804,16456.13333,5997.494118
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,43513.79216,17805.37647,25308.85294,8216.707843
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,140356.4725,101697.1353,92884.91373,77230.61176,38424.56667,,,
mean_abs_error-JHUAPL-Bucky,95877.69804,67613.70196,94284.16863,72125.68235,54466.1902,12112.06078,13512.50392,7476.872549
mean_abs_error-JHU_CSSE-DECOM,,,,,23322.15686,,,
mean_abs_error-JHU_IDD-CovidSP,,,46371.2451,29755.63725,29964.27843,29828.95686,14620.29608,3176.007843
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,41184.81373,22426.86275,9884.578431,
mean_abs_error-Karlen-pypm,,,,82384.9098,73300.33529,16886.39216,11482.3451,6903.458824
mean_abs_error-LANL-GrowthRate,,,45934.01961,44935.43137,36215.14706,14178.30392,12208.48039,3890.215686
mean_abs_error-LNQ-ens1,,,,,35172.68824,11534.34118,16683.56275,3243.082353
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,15211.72549,15665,10247.01961
mean_abs_error-OneQuietNight-ML,82871.70588,,,,15874.2549,11155.98039,9305.235294,2904.352941
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,15733.92745,15088.95686,6759.488235
mean_abs_error-SigSci-TS,,,,,,,,
mean_abs_error-TTU-squider,,,,,33496.8451,27741.89412,17799.18824,7690.84902
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,108098.0235,77172.05294,53070.80196,35781.28627,29698.24118,15571.16863,13098.1549,2268.280392
mean_abs_error-UCSB-ACTS,,,,,68253.2,35288.82549,12918.93922,13364.85882
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,12190.81373,2987.037255
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,155524.0902,,,,,,,
mean_abs_error-USC-SI_kJalpha,146462.9608,88021.07843,44915.13725,36756.19608,28888.2549,15318.45098,10286.78431,7754.803922
mean_abs_error-UVA-Ensemble,,,,,46421.49216,30773.58235,27006.32157,21078.16275
mean_abs_error-UpstateSU-GRU,,,,,,,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,
