,2020-12-14_2021-02-06,2020-12-21_2021-02-06,2020-12-28_2021-02-06,2021-01-04_2021-02-06,2021-01-11_2021-02-06,2021-01-18_2021-02-06,2021-01-25_2021-02-06,2021-02-01_2021-02-06
num_counties_with_projections-MITCovAlliance-SIR,,,3003,3010,,,,
num_counties_with_projections-MIT_ISOLAT-Mixtures,,,,,,0,0,0
num_counties_with_projections-MOBS-GLEAM_COVID,,,,,0,0,0,0
num_counties_with_projections-Microsoft-DeepSTIA,,,,,0,0,0,0
num_counties_with_projections-OliverWyman-Navigator,,,,,,3027,3037,3003
num_counties_with_projections-OneQuietNight-ML,,,,,3135,3135,3135,3135
num_counties_with_projections-PandemicCentral-USCounty,,,,,3121,3120,3118,2878
num_counties_with_projections-QJHong-Encounter,,,,0,0,0,0,0
num_counties_with_projections-RobertWalraven-ESG,,,,,0,0,0,0
num_counties_with_projections-SigSci-TS,,,,,0,0,0,0
num_counties_with_projections-TTU-squider,,,,,0,0,0,0
num_counties_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_counties_with_projections-UCLA-SuEIR,1070,1151,1206,1263,1310,1387,1409,1449
num_counties_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,3093,3093
num_counties_with_projections-UMass-MechBayes,494,495,483,492,487,489,495,492
num_counties_with_projections-UMich-RidgeTfReg,,,,,0,0,0,0
num_counties_with_projections-USC-SI_kJalpha,0,0,0,0,0,0,0,0
num_counties_with_projections-UVA-Ensemble,,,,,3131,3131,3131,3131
num_counties_with_projections-UpstateSU-GRU,,,,,2077,2770,2770,2770
num_counties_beat_baseline-BPagano-RtDriven,,,,,,,,
num_counties_beat_baseline-CEID-Walk,,,,,1534,1579,1513,1469
num_counties_beat_baseline-CMU-TimeSeries,,,,,135,89,46,106
num_counties_beat_baseline-COVIDhub-ensemble,,,,,2306,2247,2237,2014
num_counties_beat_baseline-COVIDhub-trained_ensemble,,,,,,,,1914
num_counties_beat_baseline-CU-select,,,733,686,876,1335,1482,1551
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-FAIR-NRAR,,,,,849,1555,1846,1655
num_counties_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,545,665,2108,1394
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IEM_MED-CovidProject,,,,,70,108,198,290
num_counties_beat_baseline-IowaStateLW-STEM,1456,1411,1382,1627,1690,1067,1246,1149
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,1301,1062,825,1099,1573,1517,1534,1421
num_counties_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
num_counties_beat_baseline-JHU_IDD-CovidSP,,,1497,1515,2232,2253,1999,1800
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,983,,641,748
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,,1315,1318,1847,1974,1749,1610
num_counties_beat_baseline-LNQ-ens1,,,,,1491,2366,2154,2057
num_counties_beat_baseline-MITCovAlliance-SIR,,,221,238,,,,
num_counties_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
num_counties_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
num_counties_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,720,963,1178
num_counties_beat_baseline-OneQuietNight-ML,,,,,2165,2167,1804,1727
num_counties_beat_baseline-PandemicCentral-USCounty,,,,,1991,1485,1181,943
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,,,,,,,,
num_counties_beat_baseline-SigSci-TS,,,,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCF-AEM,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,458,504,385,476,902,1020,795,764
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,1641,1669
num_counties_beat_baseline-UMass-MechBayes,170,199,81,122,219,338,329,333
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,,,,,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,1209,858,897,1788
num_counties_beat_baseline-UpstateSU-GRU,,,,,1500,1641,1229,920
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.488379497,0.5027061445,0.4816937281,0.4676854505
perc_beat_baseline-CMU-TimeSeries,,,,,0.6783919598,0.4472361809,0.2311557789,0.5326633166
perc_beat_baseline-COVIDhub-ensemble,,,,,0.7341610952,0.7153772684,0.7121935689,0.641197071
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,,,,0.6093600764
perc_beat_baseline-CU-select,,,0.2431177446,0.2265521797,0.2914171657,0.4404486968,0.4908910235,0.5009689922
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-FAIR-NRAR,,,,,0.2706407396,0.4956965253,0.5884603124,0.5275741154
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.173566879,0.2117834395,0.6713375796,0.4439490446
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.188172043,0.2903225806,0.5322580645,0.7795698925
perc_beat_baseline-IowaStateLW-STEM,0.4692233323,0.4547212375,0.4453754431,0.5243312923,0.5446342249,0.3438607799,0.4015468901,0.3702868192
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.4141992996,0.3381088825,0.2626552053,0.3498885705,0.5007959249,0.4829672079,0.488379497,0.4524036931
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.476599809,0.482330468,0.7106017192,0.7172874881,0.6364215218,0.5730659026
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.6765313145,,0.4408528198,0.5151515152
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,,0.422829582,0.4237942122,0.5938906752,0.6345226615,0.56219865,0.5175184828
perc_beat_baseline-LNQ-ens1,,,,,0.4748407643,0.7535031847,0.6859872611,0.6550955414
perc_beat_baseline-MITCovAlliance-SIR,,,0.07359307359,0.07906976744,,,,
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.2378592666,0.3170892328,0.3922743923
perc_beat_baseline-OneQuietNight-ML,,,,,0.6905901116,0.6912280702,0.5754385965,0.550877193
perc_beat_baseline-PandemicCentral-USCounty,,,,,0.6379365588,0.4759615385,0.3787684413,0.3276580959
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.4280373832,0.4378801043,0.3192371476,0.3768804434,0.6885496183,0.7354001442,0.5642299503,0.5272601794
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.5305528613,0.5396055609
perc_beat_baseline-UMass-MechBayes,0.3441295547,0.402020202,0.1677018634,0.2479674797,0.4496919918,0.691206544,0.6646464646,0.6768292683
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.3861386139,0.274033855,0.2864899393,0.571063558
perc_beat_baseline-UpstateSU-GRU,,,,,0.7221954742,0.5924187726,0.4436823105,0.3321299639
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,714.1535498,518.3852595,210.0155046,96.58331741
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,1151.56829,902.3705826,665.3619866,489.2285896,711.9929959,521.7733206,209.9856734,95.46099968
mean_abs_error-COVIDhub-ensemble,,,,,566.9461955,382.4912448,125.0646291,61.87806431
mean_abs_error-COVIDhub-trained_ensemble,,,,,,,,64.64597262
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-FAIR-NRAR,,,,,,,,
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,3095.021713,2571.000541,1535.782299,909.1938236,962.168545,548.1687997,219.0704871,112.0797835
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,581.0970392,502.2317415,352.0033747,253.8365489,150.4639924,72.93985992
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-OneQuietNight-ML,,,,,,,,
mean_abs_error-PandemicCentral-USCounty,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
mean_abs_error-UpstateSU-GRU,,,,,,,,
