,2020-09-21_2020-11-14,2020-09-28_2020-11-14,2020-10-05_2020-11-14,2020-10-12_2020-11-14,2020-10-19_2020-11-14,2020-10-26_2020-11-14,2020-11-02_2020-11-14,2020-11-09_2020-11-14
num_counties_with_projections-PandemicCentral-USCounty,,,,,,,2959,2967
num_counties_with_projections-QJHong-Encounter,,,,0,0,0,0,0
num_counties_with_projections-RobertWalraven-ESG,3141,3141,3141,,0,0,0,0
num_counties_with_projections-TTU-squider,,,,,0,0,0,0
num_counties_with_projections-UCLA-SuEIR,838,2660,2660,972,1021,1082,1117,1211
num_counties_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,3093
num_counties_with_projections-UMass-MechBayes,,,,,496,496,492,468
num_counties_with_projections-UMich-RidgeTfReg,,,,,0,0,0,0
num_counties_with_projections-USACE-ERDC_SEIR,0,0,,0,,0,,
num_counties_with_projections-USC-SI_kJalpha,2791,2794,3107,3109,3112,3112,3112,3112
num_counties_with_projections-USC-SI_kJalpha_RF,,,,,,,0,0
num_counties_with_projections-UVA-Ensemble,,,,,2755,1203,3131,3076
num_counties_beat_baseline-BPagano-RtDriven,,,,,,,,
num_counties_beat_baseline-CEID-Walk,,,,,1567,1523,1557,1577
num_counties_beat_baseline-CMU-TimeSeries,,,,,95,133,168,131
num_counties_beat_baseline-COVIDhub-ensemble,,,,,608,740,1449,1279
num_counties_beat_baseline-CU-select,,,1028,1057,1174,1170,1254,1248
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,1396,823,1807,720
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,
num_counties_beat_baseline-IowaStateLW-STEM,1377,1447,1388,1308,1319,1555,1635,1294
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,,,1475,1208,1392,1568,1521,1469
num_counties_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
num_counties_beat_baseline-JHU_IDD-CovidSP,,,1245,949,853,692,512,
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,768,760,542
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,325,260,324,290,391,1508,1449
num_counties_beat_baseline-LNQ-ens1,,,,,1507,1697,1760,1842
num_counties_beat_baseline-MITCovAlliance-SIR,704,695,,522,434,337,,
num_counties_beat_baseline-MSRA-DeepST,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,1973,1948,1884
num_counties_beat_baseline-PandemicCentral-USCounty,,,,,,,1027,672
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,497,388,471,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,154,594,575,119,108,127,173,236
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,2076
num_counties_beat_baseline-UMass-MechBayes,,,,,220,287,274,262
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,718,776,955,1080,1236,1112,1163,1160
num_counties_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,711,604,2271,1488
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.4988857052,0.4848774276,0.4957020057,0.5020694046
perc_beat_baseline-CMU-TimeSeries,,,,,0.4773869347,0.6683417085,0.8442211055,0.6582914573
perc_beat_baseline-COVIDhub-ensemble,,,,,0.1935689271,0.2355937599,0.4613180516,0.4071951608
perc_beat_baseline-CU-select,,,0.3339831059,0.3430704317,0.3811688312,0.380240494,0.4070107108,0.4049318624
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.4445859873,0.2621019108,0.575477707,0.2292993631
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,
perc_beat_baseline-IowaStateLW-STEM,0.4437640993,0.4663229133,0.4473090558,0.421527554,0.4250725105,0.5011279407,0.5269094425,0.4170157912
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,,,0.4695956702,0.3845908946,0.4431709647,0.4992040751,0.4842406877,0.4676854505
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.3966231284,0.3023255814,0.2717425932,0.2204523734,0.1631092705,
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,0.5292901447,0.5237767057,0.3725085911
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,0.1101321586,0.08810572687,0.1097932904,0.09827177228,0.1325423729,0.4881838783,0.4684772066
perc_beat_baseline-LNQ-ens1,,,,,0.4797835084,0.5404458599,0.5605095541,0.5866242038
perc_beat_baseline-MITCovAlliance-SIR,0.2935779817,0.2824055262,,0.2021688613,0.1641452345,0.1248148148,,
perc_beat_baseline-MSRA-DeepST,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.6561356834,0.646531696,0.6226040978
perc_beat_baseline-PandemicCentral-USCounty,,,,,,,0.3470767151,0.2264914055
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0.1582298631,0.123527539,0.1499522445,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.1837708831,0.2233082707,0.2161654135,0.1224279835,0.1057786484,0.1173752311,0.1548791406,0.1948802642
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,0.6711930165
perc_beat_baseline-UMass-MechBayes,,,,,0.4435483871,0.5786290323,0.5569105691,0.5598290598
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,0.257255464,0.27773801,0.3073704538,0.3473785783,0.3971722365,0.3573264781,0.373714653,0.3727506427
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.258076225,0.502078138,0.7253273714,0.4837451235
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,434.84922,343.8948106,246.8521808,102.0872334
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,732.698822,698.3689908,617.3693091,530.2422795,435.139446,342.8777459,246.252149,102.2725247
mean_abs_error-COVIDhub-ensemble,,,,,484.8627826,362.469914,235.669532,99.61254378
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,,,690.0592168,619.6282713,530.9995861,420.7687042,281.265234,121.4890162
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,423.3570201,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-PandemicCentral-USCounty,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,1061.563578,978.1785419,884.9881248,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-USC-SI_kJalpha_RF,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
