,2020-12-21_2021-02-13,2020-12-28_2021-02-13,2021-01-04_2021-02-13,2021-01-11_2021-02-13,2021-01-18_2021-02-13,2021-01-25_2021-02-13,2021-02-01_2021-02-13,2021-02-08_2021-02-13
num_states_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_states_with_projections-UCLA-SuEIR,51,51,51,51,51,51,51,51
num_states_with_projections-UCSB-ACTS,,,,,51,51,,
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,50,50,50,49
num_states_with_projections-USC-SI_kJalpha,51,51,51,51,51,51,51,51
num_states_with_projections-UVA-Ensemble,,,,,51,51,51,
num_states_with_projections-UpstateSU-GRU,,,,,0,0,0,0
num_states_with_projections-Wadhwani_AI-BayesOpt,,,44,,,,,
num_states_beat_baseline-BPagano-RtDriven,,,,,28,33,38,37
num_states_beat_baseline-CEID-Walk,,,,,27,34,31,28
num_states_beat_baseline-COVIDhub-ensemble,,,,,38,44,47,45
num_states_beat_baseline-COVIDhub-trained_ensemble,,,,,,,37,40
num_states_beat_baseline-CU-select,,,4,7,34,35,37,37
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,25,25,37,38,19,14,23,24
num_states_beat_baseline-CovidAnalytics-DELPHI,,,12,36,31,27,25,25
num_states_beat_baseline-DDS-NBDS,,,,,15,32,26,20
num_states_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,34
num_states_beat_baseline-Google_Harvard-CPF,,,,,8,27,30,32
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IEM_MED-CovidProject,,,,,22,39,48,41
num_states_beat_baseline-IowaStateLW-STEM,21,14,33,36,9,19,22,17
num_states_beat_baseline-JCB-PRM,1,10,,,,,,
num_states_beat_baseline-JHUAPL-Bucky,26,10,24,25,34,39,34,30
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,8,28,31,37
num_states_beat_baseline-JHU_IDD-CovidSP,,,29,44,44,40,40,31
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,25,41,29
num_states_beat_baseline-Karlen-pypm,,,,38,34,36,46,36
num_states_beat_baseline-LANL-GrowthRate,,,31,28,37,47,42,30
num_states_beat_baseline-LNQ-ens1,,,,,42,50,45,43
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,25,27,28,27
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,38,36,29,21
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,15,10,45,42
num_states_beat_baseline-OliverWyman-Navigator,,,,,,17,30,22
num_states_beat_baseline-OneQuietNight-ML,,,,,37,28,34,32
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,,,44,39,44,41
num_states_beat_baseline-SigSci-TS,,,,,,,25,29
num_states_beat_baseline-TTU-squider,,,,,38,31,23,11
num_states_beat_baseline-UCF-AEM,,,,,,,,
num_states_beat_baseline-UCLA-SuEIR,19,20,23,36,44,40,32,33
num_states_beat_baseline-UCSB-ACTS,,,,,8,4,,
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,42,32
num_states_beat_baseline-UMich-RidgeTfReg,,,,,19,13,11,13
num_states_beat_baseline-USC-SI_kJalpha,22,14,26,50,31,46,47,36
num_states_beat_baseline-UVA-Ensemble,,,,,7,4,41,
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,21,,,,,
perc_beat_baseline-BPagano-RtDriven,,,,,0.5490196078,0.6470588235,0.7450980392,0.7254901961
perc_beat_baseline-CEID-Walk,,,,,0.5294117647,0.6666666667,0.6078431373,0.5490196078
perc_beat_baseline-COVIDhub-ensemble,,,,,0.7450980392,0.862745098,0.9215686275,0.8823529412
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,,,0.7254901961,0.7843137255
perc_beat_baseline-CU-select,,,0.07843137255,0.137254902,0.6666666667,0.6862745098,0.7254901961,0.7254901961
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.4901960784,0.4901960784,0.7254901961,0.7450980392,0.3725490196,0.2745098039,0.4509803922,0.4705882353
perc_beat_baseline-CovidAnalytics-DELPHI,,,0.2352941176,0.7058823529,0.6078431373,0.5294117647,0.4901960784,0.4901960784
perc_beat_baseline-DDS-NBDS,,,,,0.2941176471,0.6274509804,0.5098039216,0.3921568627
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.6666666667
perc_beat_baseline-Google_Harvard-CPF,,,,,0.1568627451,0.5294117647,0.5882352941,0.6274509804
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.431372549,0.7647058824,0.9411764706,0.8039215686
perc_beat_baseline-IowaStateLW-STEM,0.4285714286,0.2857142857,0.6734693878,0.7346938776,0.1836734694,0.387755102,0.4489795918,0.3469387755
perc_beat_baseline-JCB-PRM,0.01960784314,0.1960784314,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.5098039216,0.1960784314,0.4705882353,0.4901960784,0.6666666667,0.7647058824,0.6666666667,0.5882352941
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.1632653061,0.5833333333,0.6078431373,0.7254901961
perc_beat_baseline-JHU_IDD-CovidSP,,,0.568627451,0.862745098,0.862745098,0.7843137255,0.7843137255,0.6078431373
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,0.4901960784,0.8039215686,0.568627451
perc_beat_baseline-Karlen-pypm,,,,0.7450980392,0.6666666667,0.7058823529,0.9019607843,0.7058823529
perc_beat_baseline-LANL-GrowthRate,,,0.6078431373,0.5490196078,0.7254901961,0.9215686275,0.8235294118,0.5882352941
perc_beat_baseline-LNQ-ens1,,,,,0.8235294118,0.9803921569,0.8823529412,0.8431372549
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,0.5102040816,0.54,0.56,0.54
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,0.76,0.72,0.58,0.42
perc_beat_baseline-Microsoft-DeepSTIA,,,,,0.3,0.2,0.9,0.84
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.3333333333,0.5882352941,0.431372549
perc_beat_baseline-OneQuietNight-ML,,,,,0.7254901961,0.5490196078,0.6666666667,0.6274509804
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.862745098,0.7647058824,0.862745098,0.8039215686
perc_beat_baseline-SigSci-TS,,,,,,,0.4901960784,0.7631578947
perc_beat_baseline-TTU-squider,,,,,0.7450980392,0.6078431373,0.4509803922,0.2156862745
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.3725490196,0.3921568627,0.4509803922,0.7058823529,0.862745098,0.7843137255,0.6274509804,0.6470588235
perc_beat_baseline-UCSB-ACTS,,,,,0.1568627451,0.07843137255,,
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.8235294118,0.6274509804
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.38,0.26,0.22,0.2653061224
perc_beat_baseline-USC-SI_kJalpha,0.431372549,0.2745098039,0.5098039216,0.9803921569,0.6078431373,0.9019607843,0.9215686275,0.7058823529
perc_beat_baseline-UVA-Ensemble,,,,,0.137254902,0.07843137255,0.8039215686,
perc_beat_baseline-UpstateSU-GRU,,,,,,,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,0.4772727273,,,,,
mean_abs_error-BPagano-RtDriven,,,,,48315.56471,20229.50392,9906.488235,2020.311765
mean_abs_error-CEID-Walk,,,,,48360.02941,21999.63922,11635.97843,3606.519608
mean_abs_error-COVIDhub-baseline,57113.98039,40884.96078,33469.90196,61730.68627,48000.80392,22186.43137,11842.01961,3607.372549
mean_abs_error-COVIDhub-ensemble,,,,,45660.90196,17953.27451,7478.019608,2199.980392
mean_abs_error-COVIDhub-trained_ensemble,,,,,,,7691.862745,1500.843137
mean_abs_error-CU-select,,,163488.6275,179330.1765,62757.2549,21241.66667,10441.33333,2968.803922
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,67536.10588,43366.63725,37211.29608,62539.26471,49925.30588,24114.59412,11853,3880.501961
mean_abs_error-CovidAnalytics-DELPHI,,,51103.19608,110000.3137,98480.70588,52477.23529,15012.62745,3793.431373
mean_abs_error-DDS-NBDS,,,,,268651.2686,63401.86471,63402.6,75232.13333
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,2168.001961
mean_abs_error-Google_Harvard-CPF,,,,,63301.57059,21754.92549,8236.854902,2296.464706
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,59946.66863,13825.29216,4535.286275,1776.378431
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,251565.6196,121668.3294,,,,,,
mean_abs_error-JHUAPL-Bucky,138941.0255,94159.07843,44057.19804,67227.36275,40348.58431,14429.37451,9272.523529,3506.260784
mean_abs_error-JHU_CSSE-DECOM,,,,,,,11641.31373,3064.529412
mean_abs_error-JHU_IDD-CovidSP,,,24231.91569,19216.84314,21814.93922,12717.29804,6269.282353,2603.027451
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,21325.03922,7380.372549,3254.078431
mean_abs_error-Karlen-pypm,,,,54531.70392,47839.16078,19585.90392,3980.964706,1931.6
mean_abs_error-LANL-GrowthRate,,,35467.20588,67219.43137,37140,6735.245098,3232.941176,2184.990196
mean_abs_error-LNQ-ens1,,,,,32282.46078,7827.043137,3218.027451,1137.960784
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,29610.11765,12121.60784,3867.960784
mean_abs_error-OneQuietNight-ML,,,,,28225.7451,16352.07843,5805.843137,2571.078431
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,34672.2,16064.51569,4140.47451,1849.44902
mean_abs_error-SigSci-TS,,,,,,,11475.15686,
mean_abs_error-TTU-squider,,,,,29598.44118,22618.08431,13535.48824,6677.952941
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,74219.68039,50970.3549,46745.92745,54173.27059,25731.6451,16319.75686,10746.94314,3866.896078
mean_abs_error-UCSB-ACTS,,,,,87830.52353,66882.22941,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,5007.043137,2471.178431
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,76168.96078,59462.07843,37541.09804,24743.86275,45530.58824,11889,7154.372549,2449.764706
mean_abs_error-UVA-Ensemble,,,,,78644.20196,46341.66863,7289.943137,
mean_abs_error-UpstateSU-GRU,,,,,,,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,
