,total_deaths_2020-12-20,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
CU-select,322695,373663.0,379070,55995.0,56375,-380.0,-0.7%
GT-DeepCOVID,322695,374450.2,379070,56782.2,56375,407.2,0.7%
Caltech-CS156,322695,373469.9,379070,55801.9,56375,-573.1,-1.0%
DDS-NBDS,322695,373359.6,379070,55691.6,56375,-683.4,-1.2%
QJHong-Encounter,322695,374894.1,379070,57226.1,56375,851.1,1.5%
JHUAPL-Bucky,322695,372313.3,379070,54645.3,56375,-1729.7,-3.1%
OliverWyman-Navigator,322695,376699.8,379070,59031.8,56375,2656.8,4.7%
COVIDhub-ensemble,322695,376700.0,379070,59032.0,56375,2657.0,4.7%
JHU_CSSE-DECOM,322695,376766.0,379070,59098.0,56375,2723.0,4.8%
MOBS-GLEAM_COVID,322695,376840.3,379070,59172.3,56375,2797.3,5.0%
COVIDhub-baseline,322695,370924.4,379070,53256.4,56375,-3118.6,-5.5%
Karlen-pypm,322695,377164.1,379070,59496.1,56375,3121.1,5.5%
Baseline,322695,370168.0,379070,52500.0,56375,-3875.0,-6.9%
LNQ-ens1,322695,378672.1,379070,61004.1,56375,4629.1,8.2%
UCSD_NEU-DeepGLEAM,322695,378769.1,379070,61101.1,56375,4726.1,8.4%
MIT_CritData-GBCF,322695,378912.0,379070,61244.0,56375,4869.0,8.6%
UMass-MechBayes,322695,369132.0,379070,51464.0,56375,-4911.0,-8.7%
LANL-GrowthRate,322695,379075.0,379070,61407.0,56375,5032.0,8.9%
SteveMcConnell-CovidComplete,322695,379354.0,379070,61686.0,56375,5311.0,9.4%
BPagano-RtDriven,322695,379375.2,379070,61707.2,56375,5332.2,9.5%
IBF-TimeSeries,322695,379513.0,379070,61845.0,56375,5470.0,9.7%
USC-SI_kJalpha,322695,379599.0,379070,61931.0,56375,5556.0,9.9%
TTU-squider,322695,379864.2,379070,62196.2,56375,5821.2,10.3%
UCLA-SuEIR,322695,368168.4,379070,50500.4,56375,-5874.6,-10.4%
PSI-DRAFT,322695,368146.0,379070,50478.0,56375,-5897.0,-10.5%
CovidAnalytics-DELPHI,322695,367769.0,379070,50101.0,56375,-6274.0,-11.1%
IowaStateLW-STEM,322695,380356.0,379070,62688.0,56375,6313.0,11.2%
RobertWalraven-ESG,322695,380540.9,379070,62872.9,56375,6497.9,11.5%
IHME-CurveFit,322695,382108.6,379070,64440.6,56375,8065.6,14.3%
UMich-RidgeTfReg,322695,382932.6,379070,65264.6,56375,8889.6,15.8%
JCB-PRM,322695,383251.2,379070,65583.2,56375,9208.2,16.3%
UT-Mobility,322695,383764.0,379070,66096.0,56375,9721.0,17.2%
epiforecasts-ensemble1,322695,363988.0,379070,46320.0,56375,-10055.0,-17.8%
Microsoft-DeepSTIA,322695,384363.9,379070,66695.9,56375,10320.9,18.3%
UA-EpiCovDA,322695,363264.0,379070,45596.0,56375,-10779.0,-19.1%
Columbia_UNC-SurvCon,322695,384876.0,379070,67208.0,56375,10833.0,19.2%
Covid19Sim-Simulator,322695,361233.1,379070,43565.1,56375,-12809.9,-22.7%
JHU_IDD-CovidSP,322695,386902.0,379070,69234.0,56375,12859.0,22.8%
RPI_UW-Mob_Collision,322695,359899.6,379070,42231.6,56375,-14143.4,-25.1%
AIpert-pwllnod,322695,399582.4,379070,81914.4,56375,25539.4,45.3%
UCM_MESALab-FoGSEIR,322695,410863.0,379070,93195.0,56375,36820.0,65.3%
WalmartLabsML-LogForecasting,322695,333043.2,379070,15375.2,56375,-40999.8,-72.7%
CMU-TimeSeries,322695,,379070,,56375,,
Google_Harvard-CPF,322695,,379070,,56375,,
UCSB-ACTS,322695,,379070,,56375,,
Wadhwani_AI-BayesOpt,322695,,379070,,56375,,
