,total_deaths_2021-01-03,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
QJHong-Encounter,357963,373799.3,379070,22219.3,21107,1112.3,5.3%
TTU-squider,357963,373929.1,379070,22349.1,21107,1242.1,5.9%
UMich-RidgeTfReg,357963,370719.8,379070,19139.8,21107,-1967.2,-9.3%
UCSD_NEU-DeepGLEAM,357963,369819.4,379070,18239.4,21107,-2867.6,-13.6%
UChicagoCHATTOPADHYAY-UnIT,357963,369468.7,379070,17888.7,21107,-3218.3,-15.2%
MOBS-GLEAM_COVID,357963,369333.8,379070,17753.8,21107,-3353.2,-15.9%
GT-DeepCOVID,357963,369044.4,379070,17464.4,21107,-3642.6,-17.3%
Columbia_UNC-SurvCon,357963,368924.0,379070,17344.0,21107,-3763.0,-17.8%
IBF-TimeSeries,357963,376536.0,379070,24956.0,21107,3849.0,18.2%
Karlen-pypm,357963,368815.4,379070,17235.4,21107,-3871.6,-18.3%
OliverWyman-Navigator,357963,368662.2,379070,17082.2,21107,-4024.8,-19.1%
PSI-DRAFT,357963,368473.0,379070,16893.0,21107,-4214.0,-20.0%
COVIDhub-baseline,357963,368463.0,379070,16883.0,21107,-4224.0,-20.0%
UCM_MESALab-FoGSEIR,357963,368378.0,379070,16798.0,21107,-4309.0,-20.4%
CEID-Walk,357963,368148.2,379070,16568.2,21107,-4538.8,-21.5%
LNQ-ens1,357963,368134.8,379070,16554.8,21107,-4552.2,-21.6%
CovidAnalytics-DELPHI,357963,368045.0,379070,16465.0,21107,-4642.0,-22.0%
LANL-GrowthRate,357963,368000.5,379070,16420.5,21107,-4686.5,-22.2%
Geneva-DetGrowth,357963,367872.1,379070,16292.1,21107,-4814.9,-22.8%
Microsoft-DeepSTIA,357963,367703.7,379070,16123.7,21107,-4983.3,-23.6%
COVIDhub-ensemble,357963,367424.0,379070,15844.0,21107,-5263.0,-24.9%
Baseline,357963,367404.6,379070,15824.6,21107,-5282.4,-25.0%
UCLA-SuEIR,357963,367270.2,379070,15690.2,21107,-5416.8,-25.7%
MIT_CritData-GBCF,357963,367269.0,379070,15689.0,21107,-5418.0,-25.7%
UMass-MechBayes,357963,367188.0,379070,15608.0,21107,-5499.0,-26.1%
DDS-NBDS,357963,366951.5,379070,15371.5,21107,-5735.5,-27.2%
JHU_IDD-CovidSP,357963,366843.7,379070,15263.7,21107,-5843.3,-27.7%
AIpert-pwllnod,357963,366793.4,379070,15213.4,21107,-5893.6,-27.9%
Caltech-CS156,357963,366701.6,379070,15121.6,21107,-5985.4,-28.4%
USC-SI_kJalpha,357963,366431.0,379070,14851.0,21107,-6256.0,-29.6%
IowaStateLW-STEM,357963,366327.0,379070,14747.0,21107,-6360.0,-30.1%
RobertWalraven-ESG,357963,365707.8,379070,14127.8,21107,-6979.2,-33.1%
UA-EpiCovDA,357963,365494.0,379070,13914.0,21107,-7193.0,-34.1%
SteveMcConnell-CovidComplete,357963,365221.0,379070,13641.0,21107,-7466.0,-35.4%
JHUAPL-Bucky,357963,364359.1,379070,12779.1,21107,-8327.9,-39.5%
BPagano-RtDriven,357963,363661.5,379070,12081.5,21107,-9025.5,-42.8%
RPI_UW-Mob_Collision,357963,362819.9,379070,11239.9,21107,-9867.1,-46.7%
CU-select,357963,362364.0,379070,10784.0,21107,-10323.0,-48.9%
epiforecasts-ensemble1,357963,361684.8,379070,10104.8,21107,-11002.2,-52.1%
Covid19Sim-Simulator,357963,360839.6,379070,9259.6,21107,-11847.4,-56.1%
WalmartLabsML-LogForecasting,357963,359336.2,379070,7756.2,21107,-13350.8,-63.3%
CMU-TimeSeries,357963,,379070,,21107,,
Google_Harvard-CPF,357963,,379070,,21107,,
MITCovAlliance-SIR,357963,,379070,,21107,,
UCSB-ACTS,357963,,379070,,21107,,
Wadhwani_AI-BayesOpt,357963,,379070,,21107,,
