,total_deaths_2020-12-13,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
UMich-RidgeTfReg,303457,316733.4,320986,17565.4,17529,36.4,0.2%
LANL-GrowthRate,303457,316503.5,320986,17335.5,17529,-193.5,-1.1%
JHU_CSSE-DECOM,303457,316244.0,320986,17076.0,17529,-453.0,-2.6%
PSI-DRAFT,303457,317355.0,320986,18187.0,17529,658.0,3.8%
Columbia_UNC-SurvCon,303457,317434.0,320986,18266.0,17529,737.0,4.2%
OliverWyman-Navigator,303457,315764.7,320986,16596.7,17529,-932.3,-5.3%
UCSD_NEU-DeepGLEAM,303457,315698.8,320986,16530.8,17529,-998.2,-5.7%
IowaStateLW-STEM,303457,317765.0,320986,18597.0,17529,1068.0,6.1%
MIT_CritData-GBCF,303457,315620.0,320986,16452.0,17529,-1077.0,-6.1%
LNQ-ens1,303457,317837.3,320986,18669.3,17529,1140.3,6.5%
CU-select,303457,315484.0,320986,16316.0,17529,-1213.0,-6.9%
JCB-PRM,303457,315443.3,320986,16275.3,17529,-1253.7,-7.2%
Microsoft-DeepSTIA,303457,317958.6,320986,18790.6,17529,1261.6,7.2%
UChicagoCHATTOPADHYAY-UnIT,303457,315352.4,320986,16184.4,17529,-1344.6,-7.7%
BPagano-RtDriven,303457,318066.9,320986,18898.9,17529,1369.9,7.8%
Karlen-pypm,303457,315139.9,320986,15971.9,17529,-1557.1,-8.9%
Geneva-DetGrowth,303457,315043.8,320986,15875.8,17529,-1653.2,-9.4%
MOBS-GLEAM_COVID,303457,315041.5,320986,15873.5,17529,-1655.5,-9.4%
COVIDhub-ensemble,303457,314881.0,320986,15713.0,17529,-1816.0,-10.4%
USC-SI_kJalpha,303457,314744.0,320986,15576.0,17529,-1953.0,-11.1%
TTU-squider,303457,318696.4,320986,19528.4,17529,1999.4,11.4%
DDS-NBDS,303457,318745.5,320986,19577.5,17529,2048.5,11.7%
CEID-Walk,303457,314575.3,320986,15407.3,17529,-2121.7,-12.1%
UT-Mobility,303457,314516.0,320986,15348.0,17529,-2181.0,-12.4%
RobertWalraven-ESG,303457,314478.2,320986,15310.2,17529,-2218.8,-12.7%
COVIDhub-baseline,303457,314450.0,320986,15282.0,17529,-2247.0,-12.8%
QJHong-Encounter,303457,314354.2,320986,15186.2,17529,-2342.8,-13.4%
SteveMcConnell-CovidComplete,303457,314282.0,320986,15114.0,17529,-2415.0,-13.8%
Caltech-CS156,303457,314275.0,320986,15107.0,17529,-2422.0,-13.8%
GT-DeepCOVID,303457,314249.7,320986,15081.7,17529,-2447.3,-14.0%
UCLA-SuEIR,303457,314078.4,320986,14910.4,17529,-2618.6,-14.9%
RPI_UW-Mob_Collision,303457,313911.1,320986,14743.1,17529,-2785.9,-15.9%
UA-EpiCovDA,303457,313803.0,320986,14635.0,17529,-2894.0,-16.5%
UMass-MechBayes,303457,313676.0,320986,14508.0,17529,-3021.0,-17.2%
Baseline,303457,313586.0,320986,14418.0,17529,-3111.0,-17.7%
IBF-TimeSeries,303457,321799.0,320986,22631.0,17529,5102.0,29.1%
epiforecasts-ensemble1,303457,311319.5,320986,12151.5,17529,-5377.5,-30.7%
JHUAPL-Bucky,303457,311318.4,320986,12150.4,17529,-5378.6,-30.7%
UCM_MESALab-FoGSEIR,303457,322799.0,320986,23631.0,17529,6102.0,34.8%
CovidAnalytics-DELPHI,303457,323044.0,320986,23876.0,17529,6347.0,36.2%
JHU_IDD-CovidSP,303457,307426.3,320986,8258.3,17529,-9270.7,-52.9%
NotreDame-mobility,303457,307360.7,320986,8192.7,17529,-9336.3,-53.3%
IHME-CurveFit,303457,304700.5,320986,5532.5,17529,-11996.5,-68.4%
WalmartLabsML-LogForecasting,303457,304639.7,320986,5471.7,17529,-12057.3,-68.8%
Covid19Sim-Simulator,303457,300450.3,320986,1282.3,17529,-16246.7,-92.7%
CMU-TimeSeries,303457,,320986,,17529,,
Google_Harvard-CPF,303457,,320986,,17529,,
NotreDame-FRED,303457,,320986,,17529,,
UCSB-ACTS,303457,,320986,,17529,,
Wadhwani_AI-BayesOpt,303457,,320986,,17529,,
