,total_deaths_2020-11-29,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
TTU-squider,269518,318764.5,320986,51891.5,51468,423.5,0.8%
SteveMcConnell-CovidComplete,269518,319724.0,320986,52851.0,51468,1383.0,2.7%
Covid19Sim-Simulator,269518,323931.6,320986,57058.6,51468,5590.6,10.9%
QJHong-Encounter,269518,312112.7,320986,45239.7,51468,-6228.3,-12.1%
OliverWyman-Navigator,269518,311515.5,320986,44642.5,51468,-6825.5,-13.3%
MIT_CritData-GBCF,269518,311376.0,320986,44503.0,51468,-6965.0,-13.5%
Karlen-pypm,269518,310857.7,320986,43984.7,51468,-7483.3,-14.5%
BPagano-RtDriven,269518,310469.9,320986,43596.9,51468,-7871.1,-15.3%
RPI_UW-Mob_Collision,269518,309341.0,320986,42468.0,51468,-9000.0,-17.5%
JCB-PRM,269518,309258.2,320986,42385.2,51468,-9082.8,-17.6%
Columbia_UNC-SurvCon,269518,308733.0,320986,41860.0,51468,-9608.0,-18.7%
USC-SI_kJalpha,269518,307928.0,320986,41055.0,51468,-10413.0,-20.2%
UCSD_NEU-DeepGLEAM,269518,306105.8,320986,39232.8,51468,-12235.2,-23.8%
MSRA-DeepST,269518,305984.6,320986,39111.6,51468,-12356.4,-24.0%
JHU_CSSE-DECOM,269518,305882.0,320986,39009.0,51468,-12459.0,-24.2%
GT-DeepCOVID,269518,305667.4,320986,38794.4,51468,-12673.6,-24.6%
CovidAnalytics-DELPHI,269518,305539.0,320986,38666.0,51468,-12802.0,-24.9%
JHUAPL-Bucky,269518,305354.7,320986,38481.7,51468,-12986.3,-25.2%
MOBS-GLEAM_COVID,269518,305113.3,320986,38240.3,51468,-13227.7,-25.7%
IBF-TimeSeries,269518,305018.0,320986,38145.0,51468,-13323.0,-25.9%
UMass-MechBayes,269518,303849.0,320986,36976.0,51468,-14492.0,-28.2%
COVIDhub-ensemble,269518,303516.0,320986,36643.0,51468,-14825.0,-28.8%
IowaStateLW-STEM,269518,303184.0,320986,36311.0,51468,-15157.0,-29.4%
Caltech-CS156,269518,303148.0,320986,36275.0,51468,-15193.0,-29.5%
LNQ-ens1,269518,300407.5,320986,33534.5,51468,-17933.5,-34.8%
UT-Mobility,269518,299665.5,320986,32792.5,51468,-18675.5,-36.3%
JHU_IDD-CovidSP,269518,299580.7,320986,32707.7,51468,-18760.3,-36.5%
UMich-RidgeTfReg,269518,299306.7,320986,32433.7,51468,-19034.3,-37.0%
CEID-Walk,269518,297267.1,320986,30394.1,51468,-21073.9,-40.9%
CU-select,269518,297115.0,320986,30242.0,51468,-21226.0,-41.2%
epiforecasts-ensemble1,269518,296726.0,320986,29853.0,51468,-21615.0,-42.0%
UA-EpiCovDA,269518,296700.0,320986,29827.0,51468,-21641.0,-42.0%
COVIDhub-baseline,269518,296354.9,320986,29481.9,51468,-21986.1,-42.7%
Baseline,269518,295464.4,320986,28591.4,51468,-22876.6,-44.4%
LANL-GrowthRate,269518,295210.0,320986,28337.0,51468,-23131.0,-44.9%
NotreDame-mobility,269518,294706.9,320986,27833.9,51468,-23634.1,-45.9%
PSI-DRAFT,269518,293825.5,320986,26952.5,51468,-24515.5,-47.6%
UCLA-SuEIR,269518,293806.5,320986,26933.5,51468,-24534.5,-47.7%
DDS-NBDS,269518,293015.5,320986,26142.5,51468,-25325.5,-49.2%
UCM_MESALab-FoGSEIR,269518,290985.0,320986,24112.0,51468,-27356.0,-53.2%
RobertWalraven-ESG,269518,283429.0,320986,16556.0,51468,-34912.0,-67.8%
WalmartLabsML-LogForecasting,269518,279773.6,320986,12900.6,51468,-38567.4,-74.9%
USACE-ERDC_SEIR,269518,365433.5,320986,98560.5,51468,47092.5,91.5%
CMU-TimeSeries,269518,,320986,,51468,,
Google_Harvard-CPF,269518,,320986,,51468,,
UCSB-ACTS,269518,,320986,,51468,,
