,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,3678.0,2105.0,5555.1,19.0,801.0,3973.5,28709.0
IowaStateLW-STEM,49,4479.3,2609.0,6568.7,111.9,859.5,5416.5,41924.0
JHUAPL-Bucky,51,4496.2,3393.2,4293.5,86.1,1327.1,5984.0,16470.3
OneQuietNight-ML,51,4562.0,2997.0,6591.8,69.0,872.5,6052.5,34052.0
JHU_CSSE-DECOM,51,4647.6,2634.0,7212.4,132.0,1322.0,4767.5,42224.0
COVIDhub-ensemble,51,4662.3,2345.0,7327.1,36.0,879.0,5007.5,40645.0
BPagano-RtDriven,51,4842.4,2732.9,5612.7,21.6,1100.9,5960.5,27330.6
MSRA-DeepST,50,5124.0,2194.6,8922.4,91.3,908.5,6233.3,48760.9
LANL-GrowthRate,51,5138.3,3200.0,5762.3,0.0,858.5,7717.2,27275.0
Geneva-DetGrowth,51,5143.1,2924.0,6789.3,53.1,748.0,7214.3,33492.7
Covid19Sim-Simulator,51,5188.7,2571.4,8342.5,84.7,923.0,5145.7,48564.9
COVIDhub-baseline,51,5231.2,2649.0,8797.2,65.0,829.0,5793.5,48811.0
Google_Harvard-CPF,51,5315.1,2575.6,7513.1,72.6,1360.0,6084.9,37939.4
CEID-Walk,51,5328.3,2382.4,8889.4,73.5,1093.5,5775.3,47329.6
USC-SI_kJalpha,51,5380.4,2705.0,8919.1,64.0,1209.0,6093.0,50810.0
UCLA-SuEIR,51,5386.3,2733.5,8183.3,13.3,930.9,6101.2,44980.1
Karlen-pypm,51,5539.9,2865.7,7185.3,39.4,920.0,7913.0,33747.4
LNQ-ens1,51,5639.8,3503.5,7436.5,18.9,926.2,6952.7,37437.3
CU-select,51,5783.8,3668.0,8426.9,109.0,1095.5,7155.5,44367.0
UChicagoCHATTOPADHYAY-UnIT,51,6012.5,3417.7,8394.2,83.0,1299.2,7346.7,49257.1
IQVIA_ACOE-STAN,49,6041.1,3104.0,8903.5,111.9,1169.5,6196.5,46499.0
JCB-PRM,51,6251.0,3213.3,8011.4,55.0,810.5,7438.8,38282.7
DDS-NBDS,51,6417.0,3095.4,7782.2,162.4,1295.4,7520.0,36946.2
UVA-Ensemble,51,6741.3,3591.8,9540.2,26.1,1107.1,6704.7,41642.6
RobertWalraven-ESG,51,7015.0,4468.7,7407.9,2.2,1301.3,11266.3,28549.0
USACE-ERDC_SEIR,51,8011.5,5506.2,9756.1,39.3,1611.3,10546.0,53317.5
CovidAnalytics-DELPHI,51,8753.6,5080.0,10665.4,0.0,1789.0,11551.5,44842.0
JHU_IDD-CovidSP,51,9240.3,5304.5,11747.9,118.7,3193.0,12010.4,71552.9
UCSB-ACTS,51,13350.4,7100.8,16691.8,124.0,2492.6,17407.8,82659.2
TTU-squider,51,14426.9,7686.0,23970.5,16.8,2013.6,15554.7,140564.4
