,count,mean,median,std,min,25%,75%,max
CU-select,51,52706.8,35390.0,48395.1,789.0,16950.5,76997.0,184271.0
JCB-PRM,51,54121.7,29113.3,62359.2,279.0,11354.5,70333.0,290770.5
BPagano-RtDriven,51,59672.2,38688.3,61780.7,2617.6,15568.0,85343.7,262620.8
USACE-ERDC_SEIR,51,62812.4,41599.4,57792.6,1922.8,22597.9,93737.8,237551.0
Covid19Sim-Simulator,51,63971.4,44751.3,62982.4,260.2,15919.6,86368.0,264777.9
COVIDhub-baseline,51,65184.2,42331.0,64510.0,356.0,15898.0,90374.5,268244.0
JHUAPL-Bucky,51,65905.3,34090.0,73050.9,117.8,16217.0,91723.7,334739.3
USC-SI_kJalpha,51,69540.7,46588.0,64212.5,1327.0,25933.5,92642.5,290283.0
IowaStateLW-STEM,49,70577.2,48267.0,70699.2,1640.2,20266.0,102808.5,340053.0
JHU_IDD-CovidSP,51,80617.0,50816.7,77093.4,1909.6,30717.7,111452.3,353816.1
LANL-GrowthRate,51,85908.2,55490.8,85760.8,1463.7,27736.1,120248.1,362899.3
CovidAnalytics-DELPHI,51,87573.8,61881.0,90986.9,2485.0,24592.5,115804.5,416631.0
UCLA-SuEIR,51,90456.8,57459.3,85599.9,732.7,32433.3,119814.2,353894.7
