,total_deaths_2020-08-09,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
STH-3PU,163058,199534.0,199263,36596.0,36205,391.0,1.1%
QJHong-Encounter,163058,201717.4,199263,38779.4,36205,2574.4,7.1%
YYG-ParamSearch,163058,202288.9,199263,39350.9,36205,3145.9,8.7%
IHME-CurveFit,163058,203299.4,199263,40361.4,36205,4156.4,11.5%
NotreDame-mobility,163058,203436.1,199263,40498.1,36205,4293.1,11.9%
USC-SI_kJalpha,163058,193835.0,199263,30897.0,36205,-5308.0,-14.7%
CovidAnalytics-DELPHI,163058,193756.0,199263,30818.0,36205,-5387.0,-14.9%
UCLA-SuEIR,163058,192767.8,199263,29829.8,36205,-6375.2,-17.6%
Baseline,163058,206122.7,199263,43184.7,36205,6979.7,19.3%
Columbia_UNC-SurvCon,163058,190349.0,199263,27411.0,36205,-8794.0,-24.3%
USACE-ERDC_SEIR,163058,211833.7,199263,48895.7,36205,12690.7,35.1%
LANL-GrowthRate,163058,186073.8,199263,23135.8,36205,-13069.2,-36.1%
PSI-DRAFT,163058,215369.5,199263,52431.5,36205,16226.5,44.8%
NotreDame-FRED,163058,,199263,,36205,,
