,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,10138101.9,1132096.0,27530056.7,4.0,108112.5,3572113.0,170537481.0
RobertWalraven-ESG,50,22334278.0,1872956.5,84243793.8,52.6,75689.2,17646034.9,598678130.4
LANL-GrowthRate,51,25363176.0,716800.7,127814769.1,9.3,117783.0,6711071.4,913811535.8
Karlen-pypm,51,28609399.0,1844978.9,107993999.7,519.8,217578.3,6410768.4,736476471.6
COVIDhub-ensemble,51,30679232.1,654481.0,114082311.0,1.0,57390.5,2428964.0,593166025.0
LNQ-ens1,51,31804994.6,756202.2,129292267.0,11.0,57012.9,3963861.5,720531782.2
JHU_IDD-CovidSP,51,34188184.6,3245102.0,97648430.4,291.2,371147.6,17774845.2,514629792.9
TTU-squider,51,35045293.3,4734292.8,76893503.9,135.9,397273.3,27879247.9,411257309.1
USACE-ERDC_SEIR,51,37156313.1,962946.6,186402924.4,23.7,108928.7,4538183.6,1314914687.3
OliverWyman-Navigator,51,47229764.4,844561.0,280252184.6,4225.0,60402.5,3087890.0,2003010025.0
DDS-NBDS,51,47350927.1,1212120.8,140891219.2,13.6,210514.8,10655046.3,856068178.5
UCLA-SuEIR,51,59565974.6,1407070.0,284895846.4,399.0,103507.1,9169792.5,1922051425.7
CEID-Walk,51,70897768.5,598798.9,285094351.7,198.0,89324.8,6642724.9,1512589686.4
IowaStateLW-STEM,49,78924305.1,1216609.0,357717755.4,36.0,78591.3,3979298.5,2244485376.0
COVIDhub-baseline,51,81003335.5,707281.0,345334134.0,9.0,42116.0,4964400.5,2068066576.0
CovidAnalytics-DELPHI,51,105522334.9,5447556.0,423303805.5,484.0,764642.5,31229534.5,2897561241.0
CU-select,51,246110382.1,1550025.0,1404861986.0,121.0,235120.5,7027400.5,9902638144.0
