,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,10487.3,94.9,106567.6,0.0,10.0,753.9,3849225.2
COVIDhub-trained_ensemble,3141,20606.8,144.0,247197.8,0.0,16.0,1089.0,8678916.0
COVIDhub-ensemble,3141,32268.0,144.0,627298.5,0.0,16.0,1089.0,27888961.0
LANL-GrowthRate,3111,35047.5,169.0,453085.7,0.0,25.0,1369.0,17602220.2
OneQuietNight-ML,3135,36666.8,196.0,466235.0,0.0,25.0,1600.0,18481401.0
Google_Harvard-CPF,3140,44987.2,235.4,627324.7,0.0,22.9,2058.7,21293610.2
UChicagoCHATTOPADHYAY-UnIT,3093,46539.2,237.5,961361.5,0.0,25.2,1930.7,50896524.3
FAIR-NRAR,3137,48902.2,138.3,541784.1,0.0,15.5,1408.8,16769730.7
OliverWyman-Navigator,3004,90967.8,324.0,1737529.4,0.0,25.0,3249.0,77334436.0
COVIDhub-baseline,3141,102283.6,289.0,2295400.6,0.0,25.0,2500.0,119049921.0
CEID-Walk,3141,115783.2,281.8,2524954.0,0.0,27.5,2671.6,127324819.5
JHUAPL-Bucky,3141,124019.6,338.8,2038911.6,0.0,37.4,3078.9,93000534.5
CU-select,3107,128117.6,196.0,2409251.4,0.0,25.0,1681.0,85396081.0
PandemicCentral-USCounty,3093,132518.3,504.3,2240684.0,0.0,64.4,4525.2,100857985.9
JHU_IDD-CovidSP,3141,160441.7,172.6,5958631.6,0.0,18.3,1538.3,329880791.8
IowaStateLW-STEM,3103,188666.7,529.0,4873896.6,0.0,64.0,3721.0,254913156.0
UpstateSU-GRU,2770,205820.7,687.0,4580782.1,0.0,82.4,4895.7,189980461.6
