,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,6735.2,2794.0,10831.9,6.0,949.5,5632.5,50742.0
LNQ-ens1,51,7827.0,2683.5,14795.1,39.2,710.0,7344.3,82621.6
USC-SI_kJalpha,51,11889.0,4006.0,19039.3,150.0,1213.0,13336.0,103594.0
JHU_IDD-CovidSP,51,12717.3,5296.6,27390.1,164.1,2149.7,12795.5,187294.8
IEM_MED-CovidProject,51,13825.3,6733.4,17362.1,9.5,2630.3,17401.9,64376.3
JHUAPL-Bucky,51,14429.4,6588.0,25807.5,12.5,2252.0,13526.2,144066.2
RobertWalraven-ESG,51,16064.5,8927.7,27018.3,62.0,2358.5,15960.7,168284.2
MOBS-GLEAM_COVID,50,16222.5,4738.1,45993.2,73.3,1893.4,15854.1,324971.9
UCLA-SuEIR,51,16319.8,4510.0,35211.5,50.8,1556.1,14772.0,236830.0
OneQuietNight-ML,51,16352.1,11558.0,15271.6,953.0,5783.5,19082.5,57056.0
COVIDhub-ensemble,51,17953.3,8942.0,31595.0,249.0,3180.0,20034.0,209125.0
Karlen-pypm,51,19585.9,6376.6,39735.0,156.0,1710.6,21953.3,238261.7
BPagano-RtDriven,51,20229.5,9235.0,46579.4,86.7,2338.0,21053.3,328229.8
MIT_ISOLAT-Mixtures,50,21236.9,8370.7,32778.5,38.3,2621.1,21474.1,137631.3
CU-select,51,21241.7,8562.0,34359.7,1.0,1949.0,23036.5,173633.0
JHU_UNC_GAS-StatMechPool,51,21325.0,10693.0,29175.7,24.5,4525.5,25122.0,133513.5
Google_Harvard-CPF,51,21754.9,7412.3,41902.6,193.7,3988.1,20992.1,261009.5
CEID-Walk,51,21999.6,11278.0,38852.6,388.3,4291.7,24046.4,260728.2
COVIDhub-baseline,51,22186.4,12216.0,37727.4,326.0,4831.0,24821.0,251416.0
TTU-squider,51,22618.1,11313.1,51901.9,23.9,3713.2,23411.7,369265.8
IowaStateLW-STEM,49,23571.6,12808.0,42644.7,629.0,4608.0,24451.5,280985.0
JHU_CSSE-DECOM,48,23645.6,8971.0,50752.5,224.0,5519.0,21468.0,345039.0
Covid19Sim-Simulator,51,24114.6,12440.0,40626.6,893.8,5176.0,26705.0,265674.3
UMich-RidgeTfReg,50,28309.7,17446.8,38447.3,72.5,5685.1,40668.9,234543.2
Microsoft-DeepSTIA,50,28971.5,16594.7,47556.9,740.3,6249.3,30241.5,307500.3
OliverWyman-Navigator,51,29610.1,13024.0,51995.2,562.0,5597.0,30778.0,325473.0
UVA-Ensemble,51,46341.7,18781.5,78993.1,283.2,7328.6,54155.3,477058.5
CovidAnalytics-DELPHI,51,52477.2,7882.0,160153.2,437.0,3372.0,32054.0,1077797.0
DDS-NBDS,51,63401.9,8832.9,199053.3,8.2,2047.0,27768.1,1050460.4
UCSB-ACTS,51,66882.2,33637.4,113330.9,658.4,12131.3,67628.6,701654.6
