,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,34.7,9.7,96.4,0.0,3.2,27.5,1961.9
COVIDhub-trained_ensemble,3141,43.1,12.0,136.9,0.0,4.0,33.0,2946.0
COVIDhub-ensemble,3141,45.1,12.0,173.9,0.0,4.0,33.0,5281.0
LANL-GrowthRate,3111,52.5,13.0,179.7,0.0,5.0,37.0,4195.5
OneQuietNight-ML,3135,54.7,14.0,183.5,0.0,5.0,40.0,4299.0
UChicagoCHATTOPADHYAY-UnIT,3093,60.2,15.4,207.2,0.0,5.0,43.9,7134.2
FAIR-NRAR,3137,60.5,11.8,212.7,0.0,3.9,37.5,4095.1
Google_Harvard-CPF,3140,61.4,15.3,203.0,0.0,4.8,45.4,4614.5
JHU_IDD-CovidSP,3141,63.9,13.1,395.5,0.0,4.3,39.2,18162.6
CU-select,3107,72.2,14.0,350.6,0.0,5.0,41.0,9241.0
COVIDhub-baseline,3141,75.6,17.0,310.8,0.0,5.0,50.0,10911.0
OliverWyman-Navigator,3004,77.0,18.0,291.7,0.0,5.0,57.0,8794.0
CEID-Walk,3141,78.2,16.8,331.2,0.0,5.2,51.7,11283.8
JHUAPL-Bucky,3141,88.1,18.4,341.0,0.0,6.1,55.5,9643.7
IowaStateLW-STEM,3103,91.5,23.0,424.7,0.0,8.0,61.0,15966.0
PandemicCentral-USCounty,3093,99.7,22.5,350.2,0.0,8.0,67.3,10042.8
UpstateSU-GRU,2770,102.0,26.2,442.1,0.0,9.1,70.0,13783.3
