,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,24231.9,12762.0,30760.3,325.5,5253.5,27461.2,169871.0
IowaStateLW-STEM,49,27539.2,11079.0,46730.3,69.0,4757.4,36004.5,293951.0
COVIDhub-baseline,51,33469.9,16449.0,76616.9,49.0,6393.0,27255.5,542700.0
LANL-GrowthRate,51,35467.2,14271.0,63433.6,41.0,3356.5,31961.2,363142.0
Covid19Sim-Simulator,51,37211.3,10833.0,110239.6,373.3,2830.6,22560.3,770417.4
USC-SI_kJalpha,51,37541.1,18758.0,60180.7,564.0,5678.0,40845.5,369629.0
Wadhwani_AI-BayesOpt,44,42712.9,20001.0,70853.1,152.6,7795.8,46431.5,352129.2
JHUAPL-Bucky,51,44057.2,13680.7,98227.2,164.0,6170.2,39243.1,586176.8
UCLA-SuEIR,51,46745.9,15086.8,98724.1,143.8,7230.2,40315.7,526777.7
CovidAnalytics-DELPHI,51,51103.2,29011.0,66361.4,122.0,9619.5,63708.0,383038.0
CU-select,51,163488.6,93121.0,243796.5,36.0,21301.5,179331.5,1371977.0
