,total_deaths_2020-07-12,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Columbia_UNC-SurvCon,135708,140327.0,140803,5122.0,5095,27.0,0.5%
CU-select,135708,140413.0,140803,5208.0,5095,113.0,2.2%
OliverWyman-Navigator,135708,140125.6,140803,4920.6,5095,-174.4,-3.4%
IowaStateLW-STEM,135708,140113.0,140803,4908.0,5095,-187.0,-3.7%
GT-DeepCOVID,135708,140510.6,140803,5305.6,5095,210.6,4.1%
UMass-MechBayes,135708,140089.0,140803,4884.0,5095,-211.0,-4.1%
UT-Mobility,135708,140621.0,140803,5416.0,5095,321.0,6.3%
USACE-ERDC_SEIR,135708,140634.0,140803,5429.0,5095,334.0,6.6%
COVIDhub-baseline,135708,139865.0,140803,4660.0,5095,-435.0,-8.5%
COVIDhub-ensemble,135708,139718.5,140803,4513.5,5095,-581.5,-11.4%
Baseline,135708,139700.7,140803,4495.7,5095,-599.3,-11.8%
UCLA-SuEIR,135708,139638.9,140803,4433.9,5095,-661.1,-13.0%
MOBS-GLEAM_COVID,135708,139307.6,140803,4102.6,5095,-992.4,-19.5%
LANL-GrowthRate,135708,139304.0,140803,4099.0,5095,-996.0,-19.5%
YYG-ParamSearch,135708,139211.1,140803,4006.1,5095,-1088.9,-21.4%
Geneva-DetGrowth,135708,141411.0,140803,6206.0,5095,1111.0,21.8%
UA-EpiCovDA,135708,139170.0,140803,3965.0,5095,-1130.0,-22.2%
JHU_IDD-CovidSP,135708,139139.9,140803,3934.9,5095,-1160.1,-22.8%
QJHong-Encounter,135708,141732.8,140803,6527.8,5095,1432.8,28.1%
PSI-DRAFT,135708,138812.5,140803,3607.5,5095,-1487.5,-29.2%
CovidAnalytics-DELPHI,135708,141870.0,140803,6665.0,5095,1570.0,30.8%
UMich-RidgeTfReg,135708,138700.3,140803,3495.3,5095,-1599.7,-31.4%
NotreDame-mobility,135708,138449.1,140803,3244.1,5095,-1850.9,-36.3%
USC-SI_kJalpha,135708,142488.7,140803,7283.7,5095,2188.7,43.0%
Covid19Sim-Simulator,135708,136793.1,140803,1588.1,5095,-3506.9,-68.8%
STH-3PU,135708,136681.0,140803,1476.0,5095,-3619.0,-71.0%
epiforecasts-ensemble1,135708,134567.0,140803,-638.0,5095,-5733.0,-112.5%
MITCovAlliance-SIR,135708,134399.6,140803,-805.4,5095,-5900.4,-115.8%
RobertWalraven-ESG,135708,127119.8,140803,-8085.2,5095,-13180.2,-258.7%
GT_CHHS-COVID19,135708,,140803,,5095,,
NotreDame-FRED,135708,,140803,,5095,,
