,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,5230962.0,695691.8,12121425.4,3.4,48303.5,2734229.7,63216659.5
COVIDhub-ensemble,51,7164888.8,1478656.0,23403849.6,1.0,52490.0,3125178.5,147889921.0
Covid19Sim-Simulator,51,8216544.9,951320.2,28452205.0,0.4,67904.5,5174771.5,186780567.6
LANL-GrowthRate,51,8724057.4,1020989.2,21518713.2,173.0,118553.6,6419899.6,132842092.7
JHU_IDD-CovidSP,51,9523445.9,1182714.3,32980163.5,804.5,58786.4,7619861.2,232460031.3
USC-SI_kJalpha,51,9746646.6,1456849.0,30146050.0,1.0,126306.5,6335498.0,197655481.0
JHUAPL-Bucky,51,11741565.0,934364.9,22609795.1,1687.6,218322.1,13708363.9,101820823.9
DDS-NBDS,51,13084359.0,1923701.9,35633242.2,260.4,228718.0,9788812.0,228915060.2
OliverWyman-Navigator,51,13383751.8,1125721.0,37204862.7,1.0,71568.5,5686245.0,209728324.0
Karlen-pypm,51,14676181.8,1534377.7,48877361.0,171.6,91302.2,10178212.6,338158998.8
USACE-ERDC_SEIR,51,15974235.7,1220273.3,44183564.1,931.5,113083.3,5848273.0,232493749.4
UCLA-SuEIR,51,17783426.1,848212.3,58735467.8,402.2,81768.7,5445030.3,354952953.2
UMich-RidgeTfReg,43,18090543.9,1509867.4,63822562.2,168.1,48916.5,7299517.8,357611831.4
COVIDhub-baseline,51,20830701.2,866761.0,88256034.0,4.0,52666.0,3480782.5,539539984.0
IQVIA_ACOE-STAN,49,23072344.6,1666681.0,71289991.1,49.0,173105.0,10276330.0,376709281.0
CEID-Walk,51,23698755.0,986660.8,100762638.6,71.1,78502.4,4168416.5,538916771.0
RobertWalraven-ESG,51,30356495.7,5266520.1,70715829.8,354.2,408888.9,27862459.2,353115210.6
CU-select,51,37976285.3,1572516.0,186937393.5,16.0,160706.5,8323740.5,1333126144.0
IowaStateLW-STEM,49,46037525.3,972196.0,179346999.0,1936.0,132980.0,3511512.5,984892689.0
CovidAnalytics-DELPHI,51,49480880.1,8122500.0,159302022.0,2304.0,202970.0,30836965.0,1050537744.0
