,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,20153695.9,4536900.0,69601609.6,25.0,388345.0,12098084.0,491242896.0
LNQ-ens1,51,21950497.6,6960534.1,54973309.1,0.0,639611.2,24628300.6,379667155.5
DDS-NBDS,51,23699307.0,3880595.0,58822915.1,53.1,353786.2,18257161.3,377347439.5
OliverWyman-Navigator,51,27412480.5,4782969.0,87931745.9,3844.0,229505.0,18149904.0,602506116.0
CU-select,51,29977370.7,2537649.0,88356994.2,2500.0,298141.0,18685201.0,567487684.0
RobertWalraven-ESG,51,30523263.3,10629882.1,42206996.3,1813.1,1218025.8,49542008.1,189312282.4
LANL-GrowthRate,51,32226364.8,8377731.3,60406676.1,2978.7,937848.8,29999060.6,318960631.7
USACE-ERDC_SEIR,51,33964462.4,3777034.4,84731353.4,1775.8,538078.3,18689936.7,476796247.0
USC-SI_kJalpha,51,34135001.6,4100625.0,73338327.9,9.0,571234.0,37950358.5,432473616.0
Covid19Sim-Simulator,51,45493206.3,8995571.6,119015644.3,5.8,451187.9,36617815.9,785027045.0
JHU_IDD-CovidSP,51,54469204.9,2585513.9,242983972.0,1503.6,169552.8,15818893.4,1735707801.2
Karlen-pypm,51,71090402.2,4643163.0,237594863.8,136.9,618239.6,22568077.7,1509656628.5
CEID-Walk,51,82654510.6,2056611.3,337913037.0,106.7,150910.3,7815403.6,1739802182.0
UCLA-SuEIR,51,84800530.1,3178633.8,290710379.8,280.3,474129.4,15796318.0,1522615224.8
COVIDhub-baseline,51,88459905.7,1846881.0,374392190.6,25.0,232000.0,5680088.5,2118852961.0
CovidAnalytics-DELPHI,51,119379119.7,22534009.0,342546557.6,2500.0,3395078.5,73649276.5,2087941636.0
IowaStateLW-STEM,49,321450134.7,3609039.1,1347669023.0,81.0,789769.0,25060061.0,8043040489.0
TTU-squider,51,1102087063.3,13804004.0,7059639648.6,178.5,1120908.0,129637029.5,50492791828.9
