,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,4767.9,2672.0,5744.9,51.0,540.5,7494.5,27118.0
COVIDhub-ensemble,51,5173.7,1909.0,11586.6,35.0,635.5,3687.0,65487.0
USACE-ERDC_SEIR,51,5706.5,2602.2,12819.2,52.1,1393.6,5576.0,90723.6
LNQ-ens1,51,5963.8,1968.4,12423.7,9.9,827.5,5965.5,72207.8
LANL-GrowthRate,51,6042.2,3618.6,8694.1,2.3,858.6,8041.5,55891.3
RobertWalraven-ESG,50,6106.6,3479.7,7108.4,90.3,853.7,9507.6,38433.2
Karlen-pypm,51,6460.0,2928.0,9984.4,85.2,1131.3,6296.8,44465.9
TTU-squider,51,6833.4,3563.2,8226.2,60.9,1264.6,8377.7,36049.3
UCLA-SuEIR,51,7313.9,3507.1,15271.4,1.1,841.8,6934.7,98235.2
IowaStateLW-STEM,49,7702.1,1861.0,18962.1,43.0,647.3,5822.5,97376.0
CEID-Walk,51,7800.4,1809.2,19817.7,11.0,699.3,4373.2,99623.3
COVIDhub-baseline,51,8040.5,1894.0,21255.2,19.0,561.5,4449.5,115976.0
JHU_IDD-CovidSP,51,8270.0,4152.4,12873.9,159.0,1212.9,8184.0,73915.0
DDS-NBDS,51,11135.5,5880.3,16927.4,42.5,1572.6,11869.8,77690.0
CovidAnalytics-DELPHI,51,11466.2,5425.0,21802.5,20.0,2160.0,11392.5,139759.0
CU-select,51,14483.2,3565.0,47318.2,31.0,1016.5,7523.5,319803.0
