,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,111242.5,1208.4,1885089.1,0.0,150.7,8069.1,71578602.0
LANL-GrowthRate,2951,165567.9,3833.4,2001680.5,0.0,602.7,20164.0,65298753.6
COVIDhub-ensemble,3141,190814.6,1444.0,4484056.4,0.0,169.0,9801.0,236267641.0
JHU_IDD-CovidSP,3139,219908.9,1933.7,3278151.9,0.0,219.0,14199.1,138792353.7
UCLA-SuEIR,2660,258046.0,1758.2,7230347.2,0.0,217.6,12809.0,399157293.1
UVA-Ensemble,2773,274252.3,1716.1,6365643.2,0.0,204.3,11581.2,343329624.8
Google_Harvard-CPF,3140,303196.6,1771.8,3563805.3,0.0,191.3,14029.8,117588947.3
RobertWalraven-ESG,3141,315985.9,3536.7,3412401.4,0.0,431.0,23559.2,98162717.4
USC-SI_kJalpha,2794,353161.0,2116.0,9895274.6,0.0,256.0,15129.0,542750209.0
IowaStateLW-STEM,3103,380845.9,1849.0,11896690.9,0.0,196.0,16641.0,655923321.0
JHUAPL-Bucky,3141,603437.8,1388.9,23532994.6,0.0,162.4,11947.5,1313223047.9
COVIDhub-baseline,3141,607812.0,1156.0,28179662.9,0.0,144.0,8649.0,1578075625.0
MITCovAlliance-SIR,2461,627243.6,2988.3,10256684.9,0.0,401.1,21355.1,392217032.0
CEID-Walk,3141,634593.0,1277.3,29534596.9,0.0,147.1,8918.0,1654000340.4
CU-select,3058,784653.8,3136.0,15761459.4,0.0,441.0,24336.0,702250000.0
OliverWyman-Navigator,2769,1028603.4,1797.0,45494328.3,0.0,225.0,14161.0,2545908849.0
Yu_Group-CLEP,2376,3078220.7,5970.4,79859165.3,0.0,872.0,60827.0,3967653594.8
