,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,5210.6,92.3,73657.0,0.0,10.4,626.1,3382141.0
OliverWyman-Navigator,2964,8922.3,144.0,121417.0,0.0,16.0,961.0,5438224.0
CEID-Walk,3141,9509.4,126.2,170355.8,0.0,13.9,794.4,8673902.6
COVIDhub-baseline,3141,9513.7,121.0,178130.7,0.0,16.0,784.0,9199089.0
LANL-GrowthRate,2951,9576.0,295.3,127121.7,0.0,41.3,1584.9,6411130.1
COVIDhub-ensemble,3141,9977.5,121.0,176494.1,0.0,16.0,900.0,9199089.0
CU-select,3081,10063.2,225.0,142140.7,0.0,36.0,1225.0,6056521.0
JHUAPL-Bucky,3141,14024.1,132.7,277505.0,0.0,15.2,1007.5,14122420.4
USC-SI_kJalpha,3109,18111.9,196.0,344460.0,0.0,25.0,1296.0,14295961.0
IowaStateLW-STEM,3103,19231.2,196.0,333171.8,0.0,25.0,1444.0,17114769.0
PandemicCentral-USCounty,2964,26201.8,324.0,314230.4,0.0,49.0,2401.0,11082241.0
UVA-Ensemble,2778,34340.3,298.3,587470.7,0.0,32.8,2487.3,30142541.8
JHU_IDD-CovidSP,3139,39348.9,336.0,823465.9,0.0,36.8,2657.1,42129316.3
Google_Harvard-CPF,3140,88619.2,340.8,1642771.9,0.0,58.7,2392.9,72911052.1
MITCovAlliance-SIR,2582,90191.2,417.4,1742156.7,0.0,49.0,3123.8,68975566.4
