,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,117241769.0,15077689.0,213504918.3,7569.0,965497.0,136258762.0,1149549025.0
RobertWalraven-ESG,50,163180458.9,25621009.4,408229083.7,11750.6,2832653.9,204525291.9,2813511049.7
LANL-GrowthRate,51,167425804.3,32794012.1,440723127.9,574.3,6813296.3,162747920.9,3020981575.7
Karlen-pypm,51,236492211.4,19242259.6,601099841.4,27060.2,3071186.2,79732370.0,2535716664.8
USACE-ERDC_SEIR,51,312294951.1,11394553.4,1820739605.7,5099.6,2881917.5,74490238.7,13037035940.2
JHU_IDD-CovidSP,51,392178297.3,22081164.9,1487010471.2,320.6,2088148.5,92540288.4,10341513705.8
UCLA-SuEIR,51,469108574.3,27860141.8,2212344508.1,1905.0,2006067.5,94236177.4,15530954024.5
IowaStateLW-STEM,49,651180009.8,7851204.0,2896298713.7,2025.0,1114520.5,64387628.9,15152625216.0
COVIDhub-baseline,51,876138568.4,6046681.0,3758819179.5,1225.0,681206.5,35355642.5,23967064969.0
CovidAnalytics-DELPHI,51,1002836531.3,52287361.0,4964688715.8,289.0,5164002.0,229175940.5,35262830656.0
CU-select,51,4525298131.0,25180324.0,27349760621.6,3025.0,2736313.0,114980184.5,194661852025.0
