,total_deaths_2021-01-24,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
USC-SI_kJalpha,426729,523806.0,525162,104592.0,98433,6159.0,6.3%
IHME-CurveFit,426729,525930.6,525162,106716.6,98433,8283.6,8.4%
LANL-GrowthRate,426729,527303.0,525162,108089.0,98433,9656.0,9.8%
QJHong-Encounter,426729,527600.4,525162,108386.4,98433,9953.4,10.1%
JHU_IDD-CovidSP,426729,530837.5,525162,111623.5,98433,13190.5,13.4%
FDANIHASU-Sweight,426729,531864.3,525162,112650.3,98433,14217.3,14.4%
Columbia_UNC-SurvCon,426729,534725.0,525162,115511.0,98433,17078.0,17.3%
JHUAPL-Bucky,426729,495412.6,525162,76198.6,98433,-22234.4,-22.6%
IowaStateLW-STEM,426729,540331.0,525162,121117.0,98433,22684.0,23.0%
Baseline,426729,545810.3,525162,126596.3,98433,28163.3,28.6%
COVIDhub-baseline,426729,546964.5,525162,127750.5,98433,29317.5,29.8%
CovidAnalytics-DELPHI,426729,547244.0,525162,128030.0,98433,29597.0,30.1%
UCLA-SuEIR,426729,479859.8,525162,60645.8,98433,-37787.2,-38.4%
IBF-TimeSeries,426729,556707.0,525162,137493.0,98433,39060.0,39.7%
Covid19Sim-Simulator,426729,559839.1,525162,140625.1,98433,42192.1,42.9%
WalmartLabsML-LogForecasting,426729,474835.4,525162,55621.4,98433,-42811.6,-43.5%
PSI-DRAFT,426729,562246.5,525162,143032.5,98433,44599.5,45.3%
AIpert-pwllnod,426729,594901.6,525162,175687.6,98433,77254.6,78.5%
