,total_deaths_2021-02-07,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
LANL-GrowthRate,469646,518728.5,525162,55252.5,55516,-263.5,-0.5%
JHU_IDD-CovidSP,469646,518691.3,525162,55215.3,55516,-300.7,-0.5%
USC-SI_kJalpha,469646,519550.0,525162,56074.0,55516,558.0,1.0%
JHUAPL-Bucky,469646,519709.0,525162,56233.0,55516,717.0,1.3%
UMass-MechBayes,469646,519739.0,525162,56263.0,55516,747.0,1.3%
UCLA-SuEIR,469646,519886.9,525162,56410.9,55516,894.9,1.6%
SigSci-TS,469646,519905.0,525162,56429.0,55516,913.0,1.6%
SteveMcConnell-CovidComplete,469646,520299.0,525162,56823.0,55516,1307.0,2.4%
IHME-CurveFit,469646,516892.2,525162,53416.2,55516,-2099.8,-3.8%
CU-select,469646,516097.0,525162,52621.0,55516,-2895.0,-5.2%
Columbia_UNC-SurvCon,469646,521964.0,525162,58488.0,55516,2972.0,5.4%
TTU-squider,469646,522075.1,525162,58599.1,55516,3083.1,5.6%
Karlen-pypm,469646,515464.2,525162,51988.2,55516,-3527.8,-6.4%
FDANIHASU-Sweight,469646,524905.4,525162,61429.4,55516,5913.4,10.7%
CovidAnalytics-DELPHI,469646,525941.0,525162,62465.0,55516,6949.0,12.5%
UA-EpiCovDA,469646,511566.0,525162,48090.0,55516,-7426.0,-13.4%
COVIDhub-trained_ensemble,469646,527114.0,525162,63638.0,55516,8122.0,14.6%
Covid19Sim-Simulator,469646,509160.5,525162,45684.5,55516,-9831.5,-17.7%
QJHong-Encounter,469646,528834.4,525162,65358.4,55516,9842.4,17.7%
UpstateSU-GRU,469646,528880.6,525162,65404.6,55516,9888.6,17.8%
Caltech-CS156,469646,529108.7,525162,65632.7,55516,10116.7,18.2%
OliverWyman-Navigator,469646,529240.6,525162,65764.6,55516,10248.6,18.5%
COVIDhub-ensemble,469646,529260.0,525162,65784.0,55516,10268.0,18.5%
RobertWalraven-ESG,469646,530157.8,525162,66681.8,55516,11165.8,20.1%
WalmartLabsML-LogForecasting,469646,507768.8,525162,44292.8,55516,-11223.2,-20.2%
GT-DeepCOVID,469646,531028.0,525162,67552.0,55516,12036.0,21.7%
MOBS-GLEAM_COVID,469646,531139.8,525162,67663.8,55516,12147.8,21.9%
BPagano-RtDriven,469646,532179.6,525162,68703.6,55516,13187.6,23.8%
UMich-RidgeTfReg,469646,533096.5,525162,69620.5,55516,14104.5,25.4%
LNQ-ens1,469646,533372.5,525162,69896.5,55516,14380.5,25.9%
UCSD_NEU-DeepGLEAM,469646,533805.2,525162,70329.2,55516,14813.2,26.7%
epiforecasts-ensemble1,469646,536645.0,525162,73169.0,55516,17653.0,31.8%
MIT_ISOLAT-Mixtures,469646,539582.3,525162,76106.3,55516,20590.3,37.1%
MIT_CritData-GBCF,469646,542284.0,525162,78808.0,55516,23292.0,42.0%
PSI-DRAFT,469646,542733.5,525162,79257.5,55516,23741.5,42.8%
RPI_UW-Mob_Collision,469646,543176.1,525162,79700.1,55516,24184.1,43.6%
IBF-TimeSeries,469646,543472.0,525162,79996.0,55516,24480.0,44.1%
Microsoft-DeepSTIA,469646,544165.3,525162,80689.3,55516,25173.3,45.3%
IowaStateLW-STEM,469646,546497.0,525162,83021.0,55516,27505.0,49.5%
AIpert-pwllnod,469646,546535.6,525162,83059.6,55516,27543.6,49.6%
Baseline,469646,548919.4,525162,85443.4,55516,29927.4,53.9%
COVIDhub-baseline,469646,552717.0,525162,89241.0,55516,33725.0,60.7%
CEID-Walk,469646,553407.2,525162,89931.2,55516,34415.2,62.0%
DDS-NBDS,469646,555705.0,525162,92229.0,55516,36713.0,66.1%
UCM_MESALab-FoGSEIR,469646,578693.0,525162,115217.0,55516,59701.0,107.5%
CMU-TimeSeries,469646,,525162,,55516,,
GT_CHHS-COVID19,469646,,525162,,55516,,
Google_Harvard-CPF,469646,,525162,,55516,,
JHU_CSSE-DECOM,469646,,525162,,55516,,
