,count,mean,median,std,min,25%,75%,max
RobertWalraven-ESG,51,132257.3,3882.5,360916.0,0.1,482.1,52461.0,2002762.7
SteveMcConnell-CovidComplete,51,186276.6,10404.0,389548.3,1.0,704.5,101825.0,1934881.0
Caltech-CS156,51,226092.8,24860.7,631474.7,2.6,4708.1,134686.3,4130757.4
COVIDhub-ensemble,51,227794.7,16900.0,530595.9,100.0,1090.0,82237.0,2178576.0
COVIDhub-trained_ensemble,51,231044.6,10000.0,686722.5,1.0,1040.0,63682.0,3470769.0
Google_Harvard-CPF,51,234639.6,18324.1,624324.0,14.1,3283.7,117469.5,3485018.1
UMass-MechBayes,51,248776.7,4356.0,1091611.2,4.0,650.5,72018.0,7365796.0
IHME-CurveFit,51,249019.4,14032.2,625423.4,5.3,1472.8,105504.5,3375509.1
OliverWyman-Navigator,51,266250.3,6734.7,661379.0,0.6,762.6,85396.9,2791930.4
CU-select,51,268076.8,11236.0,754390.9,25.0,2313.0,102050.0,4186116.0
CMU-TimeSeries,51,281462.5,28224.0,556354.8,16.0,2550.5,148229.0,2544025.0
USC-SI_kJalpha,51,298253.4,6724.0,909928.0,0.0,814.5,77982.5,5461569.0
Covid19Sim-Simulator,51,300660.8,14226.9,784752.5,7.1,1581.6,71535.4,3385491.9
CovidAnalytics-DELPHI,51,318302.9,14641.0,923937.4,9.0,1124.5,84745.0,5013121.0
LNQ-ens1,51,324311.8,12069.6,932715.5,0.3,626.7,86231.3,5498716.2
MOBS-GLEAM_COVID,50,354086.4,18319.5,831936.4,12.0,1320.1,196069.3,4395495.3
Columbia_UNC-SurvCon,51,373129.7,32041.0,771050.4,16.0,1028.0,250682.5,4088484.0
BPagano-RtDriven,51,375641.7,14513.0,869149.6,0.0,5252.5,179552.1,4661933.0
LANL-GrowthRate,51,383075.4,16641.0,1060433.8,1.0,1541.1,142335.6,5452225.0
UCSD_NEU-DeepGLEAM,50,390245.5,27797.2,915548.7,0.0,5114.6,208406.1,5094024.6
UMich-RidgeTfReg,49,425876.1,15700.3,985432.3,9.5,1708.3,196026.6,4502405.2
JHU_IDD-CovidSP,51,428669.5,50851.7,1124128.9,8.6,10777.1,196417.1,7099359.0
GT-DeepCOVID,49,458674.0,19634.5,1312512.9,0.0,3021.3,124599.1,8228152.3
UA-EpiCovDA,51,463740.5,13456.0,2189799.4,16.0,1980.5,133065.0,15366400.0
Karlen-pypm,51,472372.1,9643.2,1878656.2,2.9,1228.5,63230.4,12429150.2
UCLA-SuEIR,51,490613.3,46610.4,1200887.6,0.5,1516.5,214801.2,4974610.5
JHU_CSSE-DECOM,50,557551.5,42025.0,1683313.5,1.0,4761.0,167306.0,11282881.0
MIT_CritData-GBCF,51,671359.9,56169.0,1576505.6,169.0,11458.0,578500.0,8328996.0
Microsoft-DeepSTIA,50,741955.9,73825.2,1806762.3,24.5,6274.5,657106.4,10930413.7
PSI-DRAFT,51,802836.6,26569.0,1799800.5,49.0,4232.5,485758.1,8048569.0
WalmartLabsML-LogForecasting,51,1001927.2,27787.2,3158213.8,3.3,1432.1,293517.8,20591452.2
AIpert-pwllnod,51,1071869.3,35113.3,2807515.3,63.9,5024.6,513230.8,14755124.6
Baseline,51,1440831.1,106369.2,5493170.3,8.2,7108.3,498354.0,38436457.2
IowaStateLW-STEM,49,1450984.2,85849.0,5547607.5,4.0,13690.0,644008.5,38900169.0
TTU-squider,51,1542155.2,161706.1,2968161.3,0.7,8067.7,1403024.2,14638781.0
COVIDhub-baseline,51,1654676.3,121801.0,5565944.5,10.3,8092.1,915373.2,38020690.3
CEID-Walk,51,1830365.1,133923.1,5887193.9,65.3,4684.8,926625.6,38726438.4
DDS-NBDS,51,1868441.0,140560.5,6950481.4,0.2,10784.0,1039893.1,48864713.5
MIT_ISOLAT-Mixtures,43,1955750.5,31713.4,7994136.4,57.7,3057.9,447732.5,49754714.5
JHUAPL-Bucky,51,3216193.7,138760.7,14307138.1,5.7,4655.3,1259820.3,101284947.4
epiforecasts-ensemble1,51,11657970.0,55696.0,78754288.3,49.0,8872.0,290362.5,562923076.0
