,total_deaths_2021-02-21,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
RPI_UW-Mob_Collision,500232,523894.1,525162,24997.1,24930,67.1,0.3%
CovidAnalytics-DELPHI,500232,523630.0,525162,24733.0,24930,-197.0,-0.8%
COVIDhub-baseline,500232,523555.3,525162,24658.3,24930,-271.7,-1.1%
MIT_ISOLAT-Mixtures,500232,524329.6,525162,25432.6,24930,502.6,2.0%
Baseline,500232,523236.7,525162,24339.7,24930,-590.3,-2.4%
CEID-Walk,500232,523101.2,525162,24204.2,24930,-725.8,-2.9%
JHU_CSSE-DECOM,500232,523085.0,525162,24188.0,24930,-742.0,-3.0%
MOBS-GLEAM_COVID,500232,522966.2,525162,24069.2,24930,-860.8,-3.5%
UCSD_NEU-DeepGLEAM,500232,522874.9,525162,23977.9,24930,-952.1,-3.8%
SigSci-TS,500232,522553.0,525162,23656.0,24930,-1274.0,-5.1%
WalmartLabsML-LogForecasting,500232,522082.8,525162,23185.8,24930,-1744.2,-7.0%
UCM_MESALab-FoGSEIR,500232,525660.0,525162,26763.0,24930,1833.0,7.4%
PSI-DRAFT,500232,521898.0,525162,23001.0,24930,-1929.0,-7.7%
QJHong-Encounter,500232,521646.1,525162,22749.1,24930,-2180.9,-8.7%
IowaStateLW-STEM,500232,521646.0,525162,22749.0,24930,-2181.0,-8.7%
MIT_CritData-GBCF,500232,521484.0,525162,22587.0,24930,-2343.0,-9.4%
UMich-RidgeTfReg,500232,521138.4,525162,22241.4,24930,-2688.6,-10.8%
OliverWyman-Navigator,500232,520941.2,525162,22044.2,24930,-2885.8,-11.6%
UpstateSU-GRU,500232,520751.8,525162,21854.8,24930,-3075.2,-12.3%
Microsoft-DeepSTIA,500232,520685.2,525162,21788.2,24930,-3141.8,-12.6%
IBF-TimeSeries,500232,527084.0,525162,28187.0,24930,3257.0,13.1%
COVIDhub-trained_ensemble,500232,520567.0,525162,21670.0,24930,-3260.0,-13.1%
FDANIHASU-Sweight,500232,520508.9,525162,21611.9,24930,-3318.1,-13.3%
BPagano-RtDriven,500232,520256.9,525162,21359.9,24930,-3570.1,-14.3%
COVIDhub-ensemble,500232,519773.0,525162,20876.0,24930,-4054.0,-16.3%
JHUAPL-Bucky,500232,519772.7,525162,20875.7,24930,-4054.3,-16.3%
Caltech-CS156,500232,519764.7,525162,20867.7,24930,-4062.3,-16.3%
Columbia_UNC-SurvCon,500232,519702.0,525162,20805.0,24930,-4125.0,-16.5%
TTU-squider,500232,519568.5,525162,20671.5,24930,-4258.5,-17.1%
LNQ-ens1,500232,519551.7,525162,20654.7,24930,-4275.3,-17.1%
UA-EpiCovDA,500232,519454.0,525162,20557.0,24930,-4373.0,-17.5%
Karlen-pypm,500232,519171.7,525162,20274.7,24930,-4655.3,-18.7%
RobertWalraven-ESG,500232,519167.3,525162,20270.3,24930,-4659.7,-18.7%
USC-SI_kJalpha,500232,518912.0,525162,20015.0,24930,-4915.0,-19.7%
UMass-MechBayes,500232,518580.0,525162,19683.0,24930,-5247.0,-21.0%
CU-select,500232,518468.0,525162,19571.0,24930,-5359.0,-21.5%
JHU_IDD-CovidSP,500232,518238.3,525162,19341.3,24930,-5588.7,-22.4%
SteveMcConnell-CovidComplete,500232,518198.0,525162,19301.0,24930,-5629.0,-22.6%
IHME-CurveFit,500232,517863.9,525162,18966.9,24930,-5963.1,-23.9%
epiforecasts-ensemble1,500232,517799.0,525162,18902.0,24930,-6028.0,-24.2%
LANL-GrowthRate,500232,517655.5,525162,18758.5,24930,-6171.5,-24.8%
UChicagoCHATTOPADHYAY-UnIT,500232,517223.1,525162,18326.1,24930,-6603.9,-26.5%
IUPUI-HkPrMobiDyR,500232,517196.7,525162,18299.7,24930,-6630.3,-26.6%
GT-DeepCOVID,500232,515475.0,525162,16578.0,24930,-8352.0,-33.5%
DDS-NBDS,500232,532295.6,525162,33398.6,24930,8468.6,34.0%
UCLA-SuEIR,500232,514263.0,525162,15366.0,24930,-9564.0,-38.4%
AIpert-pwllnod,500232,513899.3,525162,15002.3,24930,-9927.7,-39.8%
Covid19Sim-Simulator,500232,512146.4,525162,13249.4,24930,-11680.6,-46.9%
CMU-TimeSeries,500232,,525162,,24930,,
GT_CHHS-COVID19,500232,,525162,,24930,,
Google_Harvard-CPF,500232,,525162,,24930,,
NotreDame-FRED,500232,,525162,,24930,,
